sequence_accession,sequence_isolate,sequence_completeness,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_subdiv2name,collection_subdiv2code,collection_subdiv2lat,collection_subdiv2long,date_ymd,date_dec,date_ym,date_y,tipnames,date_tipdate,host_class,host_order,host_family,host_sciname,host_commonname,date_parsed,collection_tipcode,sequence_start,sequence_end,sequence_length,sequence_generegion
JF834668,USU-RA-m4/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ravenna,it.ra,44.3722033539335,11.9962928759745,2010-08-12,2010.61095890411,2010-08,2010,JF834668|culex_pipiens|it_ra|2010-08-12,2010-08-12,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-12,it_ra,1105,1487,382,NA
JF834669,USU-RA-b1/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ravenna,it.ra,44.3722033539335,11.9962928759745,2010-07-03,2010.50136986301,2010-07,2010,JF834669|asio_otus|it_ra|2010-07-03,2010-07-03,aves,strigiformes,strigidae,asio otus,long-eared owl,2010-07-03,it_ra,1065,1487,422,E
JF834670,USU-RE-m7/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834670|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1065,1554,489,E
JF834671,USU-RE-m6/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834671|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1065,1487,422,E
JF834672,USU-RE-m12/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834672|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1077,1487,410,E
JF834673,USU-RE-m4/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834673|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1065,1487,422,E
JF834674,USU-RE-m5/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834674|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1065,1487,422,E
JF834675,USU-RE-m8/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834675|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1065,1487,422,E
JF834676,USU-RE-m9/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834676|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1065,1487,422,E
JF834677,USU-RE-m10/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834677|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1065,1487,422,E
JF834678,USU-RE-m11/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-08-10,2010.60547945205,2010-08,2010,JF834678|culex_pipiens|it_re|2010-08-10,2010-08-10,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-10,it_re,1065,1487,422,E
JF834679,USU-RE-m13/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-09-07,2010.68219178082,2010-09,2010,JF834679|culex_pipiens|it_re|2010-09-07,2010-09-07,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-09-07,it_re,1065,1459,394,E
JF834680,USU-RE-m2/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-07-27,2010.56712328767,2010-07,2010,JF834680|culex_pipiens|it_re|2010-07-27,2010-07-27,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-07-27,it_re,1065,1461,396,E
JF834681,USU-RE-m3/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,reggio nell'emilia,it.re,44.6062815885583,10.5518710370359,2010-07-27,2010.56712328767,2010-07,2010,JF834681|culex_pipiens|it_re|2010-07-27,2010-07-27,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-07-27,it_re,1065,1461,396,E
JF834682,USU-FE-m2/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,2010-08-09,2010.60273972603,2010-08,2010,JF834682|culex_pipiens|it_fe|2010-08-09,2010-08-09,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-08-09,it_fe,1065,1487,422,E
JF834683,USU-MO-b1/2010,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,modena,it.mo,44.5367158468791,10.8923956944674,2010-08-04,2010.58904109589,2010-08,2010,JF834683|turdus_merula|it_mo|2010-08-04,2010-08-04,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2010-08-04,it_mo,1065,1487,422,E
JN257974,USU090_10,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2010-09-14,2010.70136986301,2010-09,2010,JN257974|culex_pipiens|it_al|2010-09-14,2010-09-14,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-09-14,it_al,8962,9196,234,NS5a
JN257975,USU173_09,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2009-08-25,2009.64657534247,2009-08,2009,JN257975|culex_pipiens|it_al|2009-08-25,2009-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,2009-08-25,it_al,8962,9196,234,NS5a
JN257976,USU181_09,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2009-08-26,2009.64931506849,2009-08,2009,JN257976|culex_pipiens|it_al|2009-08-26,2009-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,2009-08-26,it_al,8962,9196,234,NS5a
JN257982,USU090_10,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2010-09-14,2010.70136986301,2010-09,2010,JN257982|culex_pipiens|it_al|2010-09-14,2010-09-14,insecta,diptera,culicidae,culex pipiens,culex pipiens,2010-09-14,it_al,1086,2406,1320,E
JN257983,USU173_09,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2009-08-25,2009.64657534247,2009-08,2009,JN257983|culex_pipiens|it_al|2009-08-25,2009-08-25,insecta,diptera,culicidae,culex pipiens,culex pipiens,2009-08-25,it_al,1086,2406,1320,E
JN257984,USU181_09,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,alessandria,it.al,44.8292339230045,8.66473234968781,2009-08-26,2009.64931506849,2009-08,2009,JN257984|culex_pipiens|it_al|2009-08-26,2009-08-26,insecta,diptera,culicidae,culex pipiens,culex pipiens,2009-08-26,it_al,1086,2406,1320,E
JQ219843,NA,partial,western europe,austria,aut,47.5942901543001,14.1261824377155,NA,NA,NA,NA,NA,NA,NA,list,2002-08-29,2002.65753424658,2002-08,2002,JQ219843|cyanistes_caeruleus|aut|2002-08-29,2002-08-29,aves,passeriformes,paridae,cyanistes caeruleus,eurasian blue tit,2002-08-29,aut,1,10316,10315,nflg
JX236666,NA,partial,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,brno,cz.bk.bm,49.1910780208972,16.5962379793618,2011-05-25,2011.39452054795,2011-05,2011,JX236666|turdus_merula|cz_bk_bm|2011-05-25,2011-05-25,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2011-05-25,cz_bk_bm,1086,2919,1833,E
JX236667,NA,partial,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,brno,cz.bk.bm,49.1910780208972,16.5962379793618,2011-05-25,2011.39452054795,2011-05,2011,JX236667|turdus_merula|cz_bk_bm|2011-05-25,2011-05-25,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2011-05-25,cz_bk_bm,10046,10316,270,NS5b
JX473238,Zurich 2006,partial,western europe,switzerland,che,46.8020016321822,8.22737507663364,uri,ch.ur,46.7752442871595,8.62720835698398,NA,NA,NA,list,2006-08-14,2006.61643835616,2006-08,2006,JX473238|turdus_merula|ch_ur|2006-08-14,2006-08-14,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2006-08-14,ch_ur,1086,2387,1301,E
JX473239,Zurich 2006,partial,western europe,switzerland,che,46.8020016321822,8.22737507663364,uri,ch.ur,46.7752442871595,8.62720835698398,NA,NA,NA,list,2006-08-14,2006.61643835616,2006-08,2006,JX473239|turdus_merula|ch_ur|2006-08-14,2006-08-14,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2006-08-14,ch_ur,NA,NA,NA,NA
JX473240,Zurich 2006,partial,western europe,switzerland,che,46.8020016321822,8.22737507663364,uri,ch.ur,46.7752442871595,8.62720835698398,NA,NA,NA,list,2006-08-14,2006.61643835616,2006-08,2006,JX473240|turdus_merula|ch_ur|2006-08-14,2006-08-14,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2006-08-14,ch_ur,NA,NA,NA,NA
JX473241,Milan 2006,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,lombardia,NA,45.6209228193015,9.77073774623,milano,it.ma,45.4657727166028,9.12105572094893,2006-08-05,2006.59178082192,2006-08,2006,JX473241|strix_nebulosa|it_ma|2006-08-05,2006-08-05,aves,strigiformes,strigidae,strix nebulosa,great grey owl,2006-08-05,it_ma,4712,4981,269,NA
JX473242,Milan 2006,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,lombardia,NA,45.6209228193015,9.77073774623,milano,it.ma,45.4657727166028,9.12105572094893,2006-08-05,2006.59178082192,2006-08,2006,JX473242|strix_nebulosa|it_ma|2006-08-05,2006-08-05,aves,strigiformes,strigidae,strix nebulosa,great grey owl,2006-08-05,it_ma,8992,9340,348,NS5a
KC437386,Flavi1,partial,southern europe,spain,esp,40.1894641959532,-3.70568864248137,NA,NA,NA,NA,NA,NA,NA,list,2012-11-18,2012.87978142077,2012-11,2012,KC437386|turdidae_sp|esp|2012-11-18,2012-11-18,aves,passeriformes,turdidae,turdidae sp.,thrush sp.,2012-11-18,esp,7823,9220,1397,NS5a
KF573410,NA,complete,southern europe,spain,esp,40.1894641959532,-3.70568864248137,cataluña,es.ct,41.7971317406582,1.52423490165211,barcelona,es.ct.br,41.7304255540477,1.98327228284758,2006-08-22,2006.63835616438,2006-08,2006,KF573410|culex_pipiens|es_ct_br|2006-08-22,2006-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2006-08-22,es_ct_br,1,10316,10315,nflg
KF801585,m688-NO/ITA/2012,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,KF801585|culex_pipiens|it_no|2012-08-22,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-22,it_no,1086,1459,373,E
KF801586,m689-NO/ITA/2012,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,KF801586|culex_pipiens|it_no|2012-08-22,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-22,it_no,1086,1459,373,E
KF801587,m699-NO/ITA/2012,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,KF801587|culex_pipiens|it_no|2012-08-22,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-22,it_no,1086,1459,373,E
KF801588,m851-NO/ITA/2012,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-09-05,2012.67759562842,2012-09,2012,KF801588|culex_pipiens|it_no|2012-09-05,2012-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-09-05,it_no,1086,1459,373,E
KF801594,m688-NO/ITA/2012,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,KF801594|culex_pipiens|it_no|2012-08-22,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-22,it_no,8974,9990,1016,NS5a
KF801595,m689-NO/ITA/2012,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,KF801595|culex_pipiens|it_no|2012-08-22,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-22,it_no,8974,9990,1016,NS5a
KF801596,m699-NO/ITA/2012,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-08-22,2012.6393442623,2012-08,2012,KF801596|culex_pipiens|it_no|2012-08-22,2012-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-08-22,it_no,8974,9970,996,NS5a
KF801600,m851-NO/ITA/2012,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2012-09-05,2012.67759562842,2012-09,2012,KF801600|culex_pipiens|it_no|2012-09-05,2012-09-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,2012-09-05,it_no,8974,9970,996,NS5a
KF882514,m2080-NO/ITA/2011,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2011-09-15,2011.70410958904,2011-09,2011,KF882514|culex_pipiens|it_no|2011-09-15,2011-09-15,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-09-15,it_no,8974,9990,1016,NS5a
KF882515,m2080-NO/ITA/2011,partial,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,novara,it.no,45.5641642667982,8.555394790516,2011-09-15,2011.70410958904,2011-09,2011,KF882515|culex_pipiens|it_no|2011-09-15,2011-09-15,insecta,diptera,culicidae,culex pipiens,culex pipiens,2011-09-15,it_no,1086,1459,373,E
KT445930,13-662,partial,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,NA,NA,NA,list,2013-08-07,2013.59726027397,2013-08,2013,KT445930|culex_modestus|cz_bk|2013-08-07,2013-08-07,insecta,diptera,culicidae,culex modestus,culex modestus,2013-08-07,cz_bk,1520,7937,6417,NA
KU664608,Usutu Berlin,complete,western europe,germany,deu,51.0533277435649,10.373650933319,berlin,de.be,52.5015246825321,13.4019638192194,NA,NA,NA,list,2015-08-21,2015.63561643836,2015-08,2015,KU664608|strix_nebulosa|de_be|2015-08-21,2015-08-21,aves,strigiformes,strigidae,strix nebulosa,great grey owl,2015-08-21,de_be,1,10316,10315,nflg
KU664609,Usutu Berlin,partial,western europe,germany,deu,51.0533277435649,10.373650933319,berlin,de.be,52.5015246825321,13.4019638192194,NA,NA,NA,list,2015-08-27,2015.65205479452,2015-08,2015,KU664609|strix_nebulosa|de_be|2015-08-27,2015-08-27,aves,strigiformes,strigidae,strix nebulosa,great grey owl,2015-08-27,de_be,7720,10170,2450,NS5a
KX601690,USUV-HautRhin7315/France/2015,complete,western europe,france,fra,46.5103009447381,2.5780749353201,grand est,fr.ao,48.6891244210794,5.61945027345468,haut-rhin,fr.hr,47.858558826302,7.27407010115397,2015-08-10,2015.60547945205,2015-08,2015,KX601690|turdus_merula|fr_hr|2015-08-10,2015-08-10,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2015-08-10,fr_hr,1,10316,10315,nflg
KX601691,USUV-HautRhin7316/France/2015,complete,western europe,france,fra,46.5103009447381,2.5780749353201,grand est,fr.ao,48.6891244210794,5.61945027345468,haut-rhin,fr.hr,47.858558826302,7.27407010115397,2015-08-05,2015.59178082192,2015-08,2015,KX601691|turdus_merula|fr_hr|2015-08-05,2015-08-05,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2015-08-05,fr_hr,1,10316,10315,nflg
KX601692,USUV-Rhone2705/France/2015,partial,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,rhône,fr.rh,45.8703314914795,4.64141155225127,2015-09-23,2015.72602739726,2015-09,2015,KX601692|turdus_merula|fr_rh|2015-09-23,2015-09-23,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2015-09-23,fr_rh,1,10316,10315,nflg
KY128481,S.nebulosa-7890/Fra/2016,complete,western europe,france,fra,46.5103009447381,2.5780749353201,provence-alpes-côte d'azur,fr.pr,43.9562332320618,6.05587293739394,alpes-de-haute-provence,fr.ap,44.1078484597971,6.24686943114115,2016-09-22,2016.72404371585,2016-09,2016,KY128481|strix_nebulosa|fr_ap|2016-09-22,2016-09-22,aves,strigiformes,strigidae,strix nebulosa,great grey owl,2016-09-22,fr_ap,1,10316,10315,nflg
KY315178,Gracula religiosa/U1609393/Belgium/2016,partial,western europe,belgium,bel,50.64017310615,4.66939027974939,NA,NA,NA,NA,NA,NA,NA,list,2016-10-03,2016.75409836066,2016-10,2016,KY315178|gracula_religiosa|bel|2016-10-03,2016-10-03,aves,passeriformes,sturnidae,gracula religiosa,common hill myna,2016-10-03,bel,1,10316,10315,nflg
KY426750,NA,complete,western europe,germany,deu,51.0533277435649,10.373650933319,NA,NA,NA,NA,NA,NA,NA,list,2015-10-07,2015.76438356164,2015-10,2015,KY426750|turdus_merula|deu|2015-10-07,2015-10-07,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2015-10-07,deu,1,10316,10315,nflg
KY426751,NA,complete,western europe,germany,deu,51.0533277435649,10.373650933319,NA,NA,NA,NA,NA,NA,NA,list,2015-09-01,2015.66575342466,2015-09,2015,KY426751|turdus_pilaris|deu|2015-09-01,2015-09-01,aves,passeriformes,turdidae,turdus pilaris,fieldfare,2015-09-01,deu,1,10316,10315,nflg
KY426752,NA,complete,western europe,germany,deu,51.0533277435649,10.373650933319,NA,NA,NA,NA,NA,NA,NA,list,2015-08-18,2015.62739726027,2015-08,2015,KY426752|turdus_merula|deu|2015-08-18,2015-08-18,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2015-08-18,deu,1,10316,10315,nflg
KY426753,NA,complete,western europe,germany,deu,51.0533277435649,10.373650933319,NA,NA,NA,NA,NA,NA,NA,list,2015-08-18,2015.62739726027,2015-08,2015,KY426753|turdus_merula|deu|2015-08-18,2015-08-18,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2015-08-18,deu,1,10316,10315,nflg
KY426754,NA,complete,western europe,germany,deu,51.0533277435649,10.373650933319,NA,NA,NA,NA,NA,NA,NA,list,2015-09-09,2015.68767123288,2015-09,2015,KY426754|turdus_merula|deu|2015-09-09,2015-09-09,aves,passeriformes,turdidae,turdus merula,eurasian blackbird,2015-09-09,deu,1,10316,10315,nflg
