tipnames,sequence_accession,sequence_isolate,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_subdiv2name,collection_subdiv2code,collection_subdiv2lat,collection_subdiv2long,date_ymd,date_dec,date_ym,date_y,date_tipdate,host_class,host_order,host_family,host_sciname,host_commonname,organization,org_location,biosample,bioproject,sequence_start,sequence_end,sequence_length,sequence_generegion,collection_organsiation,drop_fli
MW160855|NA|culex_pipiens|at_wi|2018-08-29,MW160855,NA,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-29,2018.65753424658,2018-08,2018,2018-08-29,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",Austria,NA,NA,10021,10313,292,NS5,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",FALSE
MW160856|NA|culex_pipiens|at_wi|2018-08-16,MW160856,NA,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-16,2018.62191780822,2018-08,2018,2018-08-16,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",Austria,NA,NA,10021,10313,292,NS5,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",FALSE
MW160857|NA|culex_pipiens|at_wi|2018-08-16,MW160857,NA,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-16,2018.62191780822,2018-08,2018,2018-08-16,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",Austria,NA,NA,10021,10313,292,NS5,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",FALSE
MW160858|NA|culex_sp|at_wi|2018-08-16,MW160858,NA,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-16,2018.62191780822,2018-08,2018,2018-08-16,insecta,diptera,culicidae,culex sp.,culex sp.,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",Austria,NA,NA,10021,10313,292,NS5,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",FALSE
MW160859|NA|culex_pipiens|at_wi|2018-08-16,MW160859,NA,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-16,2018.62191780822,2018-08,2018,2018-08-16,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",Austria,NA,NA,10021,10313,292,NS5,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",FALSE
MW160860|NA|culex_pipiens|at_wi|2018-08-22,MW160860,NA,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-22,2018.63835616438,2018-08,2018,2018-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",Austria,NA,NA,10021,10313,292,NS5,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",FALSE
MW160861|NA|culex_pipiens|at_wi|2018-08-22,MW160861,NA,western europe,austria,aut,47.5942901543001,14.1261824377155,wien,at.wi,48.2089421257604,16.3790253882177,NA,NA,NA,list,2018-08-22,2018.63835616438,2018-08,2018,2018-08-22,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",Austria,NA,NA,10021,10313,292,NS5,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",FALSE
MN989418|Usutu/Goose/Italy/17917/2018|anatidae__duck_sp_|it_ac|2018-08-20,MN989418,Usutu/Goose/Italy/17917/2018,southern europe,italy,ita,42.7080607219025,12.208345049127,marche,NA,43.364984143765,13.1111089855815,ascoli piceno,it.ac,42.8888876164858,13.5550724056153,2018-08-20,2018.63287671233,2018-08,2018,2018-08-20,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,"Istituto Zooprofilattico Sperimentale Abruzzo e Molise, Virology Unit",Italy,NA,NA,1,10313,10312,nflg,"Istituto Zooprofilattico Sperimentale Abruzzo e Molise, Virology Unit",FALSE
MT863562|HauteVienne4997/France/2018|turdus_merula|fr_vn|2018-07-24,MT863562,HauteVienne4997/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,nouvelle-aquitaine,fr.ac,45.1919179875327,0.197671288105137,vienne,fr.vn,46.5639620285522,0.460368340214446,2018-07-24,2018.55890410959,2018-07,2018,2018-07-24,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"ANSES, Animal Health Laboratory, Maisons-Alfort",France,NA,NA,1,10313,10312,nflg,"ANSES, Animal Health Laboratory, Maisons-Alfort",FALSE
MT891318|USUV/HR/mosquito/102/2018|culex_pipiens|hr_gz|2018-07-19,MT891318,USUV/HR/mosquito/102/2018,southern europe,croatia,hrv,45.0210446789036,16.3887129948206,grad zagreb,hr.gz,45.7419936953958,16.0081245216713,NA,NA,NA,list,2018-07-19,2018.54520547945,2018-07,2018,2018-07-19,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Croatian Veterinary Institute, Poultry Center",Croatia,NA,NA,8982,9998,1016,NS5,"Croatian Veterinary Institute, Poultry Center",FALSE
MT891319|USUV/HR/human/10812/2018|homo_sapiens|hr_ob|2018-09-17,MT891319,USUV/HR/human/10812/2018,southern europe,croatia,hrv,45.0210446789036,16.3887129948206,osjecko-baranjska,hr.ob,45.5612844664452,18.4421430711185,NA,NA,NA,list,2018-09-17,2018.7095890411,2018-09,2018,2018-09-17,mammalia,primates,hominidae,homo sapiens,human,"Croatian Veterinary Institute, Poultry Center",Croatia,NA,NA,9126,9667,541,NS5,"Croatian Veterinary Institute, Poultry Center",FALSE
MT891320|USUV/HR/bird/155/2018|turdus_merula|hr_gz|2018-09-17,MT891320,USUV/HR/bird/155/2018,southern europe,croatia,hrv,45.0210446789036,16.3887129948206,grad zagreb,hr.gz,45.7419936953958,16.0081245216713,NA,NA,NA,list,2018-09-17,2018.7095890411,2018-09,2018,2018-09-17,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Croatian Veterinary Institute, Poultry Center",Croatia,NA,NA,8982,9667,685,NS5,"Croatian Veterinary Institute, Poultry Center",FALSE
MT891321|USUV/HR/mosquito/34/2019|culex_pipiens|hr_gz|2019-08-01,MT891321,USUV/HR/mosquito/34/2019,southern europe,croatia,hrv,45.0210446789036,16.3887129948206,grad zagreb,hr.gz,45.7419936953958,16.0081245216713,NA,NA,NA,list,2019-08-01,2019.58082191781,2019-08,2019,2019-08-01,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Croatian Veterinary Institute, Poultry Center",Croatia,NA,NA,8972,10003,1031,NS5,"Croatian Veterinary Institute, Poultry Center",FALSE
MN509808|USUV/HU/FVGITA/2018/01|homo_sapiens|ita|2018-08-06,MN509808,USUV/HU/FVG.ITA/2018/01,southern europe,italy,ita,42.7080607219025,12.208345049127,friuli-venezia giulia,NA,46.1535400957968,13.0594621283728,NA,NA,NA,list,2018-08-06,2018.59452054795,2018-08,2018,2018-08-06,mammalia,primates,hominidae,homo sapiens,human,"University of Trieste, Dipartimento di Scienze Mediche, Chirurgiche e della Salute",Italy,NA,NA,8950,9613,663,NS5,"University of Trieste, Dipartimento di Scienze Mediche, Chirurgiche e della Salute",FALSE
MN122145|AS201600034|turdus_merula|nl_li_ge|2016-09-01,MN122145,AS201600034,western europe,netherlands,nld,52.2573048104135,5.56251311224367,limburg,nl.li,51.2062510080883,5.93565554503408,gennep,nl.li.ge,51.6990640837483,5.99239115125867,2016-09-01,2016.66666666667,2016-09,2016,2016-09-01,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122146|AS201600036|turdus_merula|nl_ge_ov|2016-09-06,MN122146,AS201600036,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,overbetuwe,nl.ge.ov,51.9252289693854,5.78517855122118,2016-09-06,2016.68032786885,2016-09,2016,2016-09-06,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122147|AS201600042|turdus_merula|nl_li_vl|2016-09-07,MN122147,AS201600042,western europe,netherlands,nld,52.2573048104135,5.56251311224367,limburg,nl.li,51.2062510080883,5.93565554503408,venlo,nl.li.vl,51.3904847006541,6.16281970024078,2016-09-07,2016.68306010929,2016-09,2016,2016-09-07,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122148|AS201600045|turdus_merula|nl_nb_sr|2016-09-07,MN122148,AS201600045,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,someren,nl.nb.sr,51.3802679535513,5.69867712664504,2016-09-07,2016.68306010929,2016-09,2016,2016-09-07,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122149|AS201600048|turdus_merula|nl_nb_sr|2016-09-07,MN122149,AS201600048,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,someren,nl.nb.sr,51.3802679535513,5.69867712664504,2016-09-07,2016.68306010929,2016-09,2016,2016-09-07,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122150|AS201600051|turdus_merula|nl_li_ge|2016-09-07,MN122150,AS201600051,western europe,netherlands,nld,52.2573048104135,5.56251311224367,limburg,nl.li,51.2062510080883,5.93565554503408,gennep,nl.li.ge,51.6990640837483,5.99239115125867,2016-09-07,2016.68306010929,2016-09,2016,2016-09-07,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122151|AS201600057|turdus_merula|nl_nb_cu|2016-09-08,MN122151,AS201600057,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,cuijk,nl.nb.cu,51.7193510312467,5.85905945466801,2016-09-08,2016.68579234973,2016-09,2016,2016-09-08,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122152|AS201600060|turdus_merula|nl_ge|2016-09-12,MN122152,AS201600060,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,zevenaar,NA,51.9258509405149,6.09049991238593,2016-09-12,2016.69672131148,2016-09,2016,2016-09-12,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122153|AS201600062|turdus_merula|nl_ge_ov|2016-09-13,MN122153,AS201600062,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,overbetuwe,nl.ge.ov,51.9252289693854,5.78517855122118,2016-09-13,2016.69945355191,2016-09,2016,2016-09-13,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122154|AS201600089|turdus_merula|nl_nb_hs|2016-09-20,MN122154,AS201600089,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,heusden,nl.nb.hs,51.6973936232903,5.16501913045057,2016-09-20,2016.71857923497,2016-09,2016,2016-09-20,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122155|AS201600095|turdus_merula|nl_li_bk|2016-09-21,MN122155,AS201600095,western europe,netherlands,nld,52.2573048104135,5.56251311224367,limburg,nl.li,51.2062510080883,5.93565554503408,beek,nl.li.bk,50.9328908000438,5.81758759208731,2016-09-21,2016.72131147541,2016-09,2016,2016-09-21,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122156|AS201600098|turdus_merula|nl_nb_ud|2016-09-21,MN122156,AS201600098,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,uden,nl.nb.ud,51.6565121501028,5.65899922795563,2016-09-21,2016.72131147541,2016-09,2016,2016-09-21,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122157|AS201600101|turdus_merula|nl_li_bk|2016-09-22,MN122157,AS201600101,western europe,netherlands,nld,52.2573048104135,5.56251311224367,limburg,nl.li,51.2062510080883,5.93565554503408,beek,nl.li.bk,50.9328908000438,5.81758759208731,2016-09-22,2016.72404371585,2016-09,2016,2016-09-22,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122158|AS201600104|turdus_merula|nl_ov_ra|2016-09-22,MN122158,AS201600104,western europe,netherlands,nld,52.2573048104135,5.56251311224367,overijssel,nl.ov,52.4448999895994,6.44900146928843,raalte,nl.ov.ra,52.3883562340755,6.28763101615101,2016-09-22,2016.72404371585,2016-09,2016,2016-09-22,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122159|AS201600107|turdus_merula|nl_nb_zu|2016-09-22,MN122159,AS201600107,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,zundert,nl.nb.zu,51.4792281697165,4.64572939616733,2016-09-22,2016.72404371585,2016-09,2016,2016-09-22,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122160|AS201600110|turdus_merula|nl_nb_ln|2016-09-22,MN122160,AS201600110,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,landerd,nl.nb.ln,51.717784013305,5.66595667547087,2016-09-22,2016.72404371585,2016-09,2016,2016-09-22,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122161|AS201600115|turdus_merula|nl_ut_ut|2016-09-22,MN122161,AS201600115,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,utrecht,nl.ut.ut,52.0913003429506,5.07899794571176,2016-09-22,2016.72404371585,2016-09,2016,2016-09-22,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122162|AS201600118|turdus_merula|nl_ut_ut|2016-09-22,MN122162,AS201600118,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,utrecht,nl.ut.ut,52.0913003429506,5.07899794571176,2016-09-22,2016.72404371585,2016-09,2016,2016-09-22,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122163|AS201600121|turdus_merula|nl_ut_ut|2016-09-22,MN122163,AS201600121,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,utrecht,nl.ut.ut,52.0913003429506,5.07899794571176,2016-09-22,2016.72404371585,2016-09,2016,2016-09-22,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122164|AS201600124|turdus_merula|nl_ge_wv|2016-09-23,MN122164,AS201600124,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,westervoort,nl.ge.wv,51.9586416373813,5.97913770203936,2016-09-23,2016.72677595628,2016-09,2016,2016-09-23,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122165|AS201600127|turdus_merula|nl_ov_dv|2016-09-23,MN122165,AS201600127,western europe,netherlands,nld,52.2573048104135,5.56251311224367,overijssel,nl.ov,52.4448999895994,6.44900146928843,deventer,nl.ov.dv,52.2689255730242,6.24437743550646,2016-09-23,2016.72677595628,2016-09,2016,2016-09-23,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122166|AS201600133|turdus_merula|nl_ov_lo|2016-09-23,MN122166,AS201600133,western europe,netherlands,nld,52.2573048104135,5.56251311224367,overijssel,nl.ov,52.4448999895994,6.44900146928843,losser,nl.ov.lo,52.304302029648,7.00850436547834,2016-09-23,2016.72677595628,2016-09,2016,2016-09-23,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122167|AS201600136|turdus_merula|nl_ge_ar|2016-09-23,MN122167,AS201600136,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,arnhem,nl.ge.ar,52.0018705974598,5.90004639210936,2016-09-23,2016.72677595628,2016-09,2016,2016-09-23,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122168|AS201600148|turdus_merula|nl_ut_ut|2016-09-23,MN122168,AS201600148,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,utrecht,nl.ut.ut,52.0913003429506,5.07899794571176,2016-09-23,2016.72677595628,2016-09,2016,2016-09-23,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
MN122169|AS201600173|turdus_merula|nl_ge_dt|2016-10-07,MN122169,AS201600173,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,doetinchem,nl.ge.dt,51.9619283176294,6.29632161368044,2016-10-07,2016.7650273224,2016-10,2016,2016-10-07,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus Medical Centre, Virus Genomics",Netherlands,NA,NA,1,10313,10312,nflg,"Erasmus Medical Centre, Virus Genomics",FALSE
